file_name,Molar_volume,HOMO,LUMO,HOMO_LUMO_Gap,Dipole_Moment,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,Ef
165,176.3903347,-0.245017205,-0.053607144,0.191410061,3.480495339,8.419938587,8.419938587,0.533441043,0.533441043,0.61969873,8.8,132.166,124.102,132.0687483,50,0,0.099109192,-0.326497495,0.326497495,0.099109192,1.3,1.9,2.3,14.51571492,10.14708677,1.881587451,-1.92669299,2.005466542,-1.944878229,5.308198571,1.0703412,2.048167391,2.930275615,242.9552557,7.397341225,5.541071723,5.541071723,4.863703305,3.056775684,3.056775684,2.012850969,2.012850969,1.318737478,1.318737478,0.715364027,0.715364027,-1.33,237.5874173,6.785340254,2.997217039,1.335791643,59.89375773,5.733667477,0,0,0,0,0,0,0,5.261891555,0,12.13273414,17.69618563,6.544756406,11.6326728,0,0,5.261891555,0,5.733667477,6.544756406,0,35.39237126,0,6.069221313,5.733667477,0,0,0,0,6.544756406,11.33111287,11.12690298,24.26546827,0,0,0,49.81,0,0,0,0,12.1082079,5.563451492,0,12.13273414,18.20195545,0,10.99555903,0,0,0,8.419938587,7.091028912,0,9.288924792,0,0.533441043,0,0.125,10,2,2,0,0,0,1,0,1,2,1,2,1,0,0,0,1,1.01698,39.0484,-2.125972545
166,221.8677773,-0.230093033,0.004738667,0.2348317,1.269609718,5.392666604,5.392666604,0.812334892,0.812334892,0.650643457,9.909090909,149.237,134.117,149.1204495,60,0,-0.007716193,-0.33047331,0.33047331,0.007716193,1,1.727272727,2.363636364,14.50917375,10.09378512,1.88861309,-1.977430508,2.025642648,-1.982344603,5.138943663,0.744667213,2.07036661,2.275801287,181.3240823,7.9413113,6.79252874,6.79252874,5.431851653,4.172485284,4.172485284,2.731380475,2.731380475,1.762400637,1.762400637,1.11813895,1.11813895,-0.82,414.0733221,8.278231827,4.914345448,3.190046349,68.23106227,5.733667477,0,0,0,0,0,0,0,0,0,30.33183534,31.37067277,0,0,0,0,0,0,5.733667477,19.26246487,6.544756406,35.89528683,0,0,5.733667477,0,0,0,6.544756406,6.420821623,0,18.40509474,30.33183534,0,0,0,26.02,0,0,0,0,0,19.38639965,11.98427311,0,6.066367068,24.26546827,5.733667477,0,0,0,0,6.8102129,0,10.53673036,3.507388511,0.812334892,0,0.4,11,2,1,0,0,0,1,0,1,1,1,1,4,0,0,0,1,1.968,48.4344,-2.296688631
167,173.1409404,-0.240024629,-0.018897171,0.221127458,2.839802487,5.340130385,5.340130385,0.712314815,0.712314815,0.62290929,9.444444444,122.171,112.091,122.0843983,48,0,0.027004306,-0.330142592,0.330142592,0.027004306,1.333333333,2,2.555555556,14.60464568,10.19058332,1.848463034,-1.929333466,1.938452865,-2.015942266,5.089974651,0.96393098,1.910086009,2.61489994,159.8269363,6.527097737,5.248178504,5.248178504,4.431851653,3.022216396,3.022216396,1.894137021,1.894137021,1.182368844,1.182368844,0.716121137,0.716121137,-0.89,145.1665367,6.233304562,3.198271052,1.816389948,54.72082603,5.733667477,0,0,0,0,0,4.983978521,0,0,0,0,30.66176366,12.39368714,0,0,0,0,4.983978521,5.733667477,6.420821623,6.544756406,30.08987277,0,0,5.733667477,0,0,0,11.52873493,6.420821623,0,5.563451492,24.52642128,0,0,0,38.91,0,0,0,0,6.544756406,6.420821623,5.563451492,12.39368714,12.13273414,4.983978521,5.733667477,0,0,3.886814059,0,6.59707483,0,3.958055556,4.512407407,0.712314815,0,0.285714286,9,2,2,0,0,0,0,1,1,2,1,2,2,0,0,0,1,0.5828,36.9954,-2.113133188
168,198.2813654,-0.231107546,-0.026081352,0.205026194,0.666533377,12.80964191,12.80964191,0.235231481,-0.235231481,0.707938952,10,154.188,143.1,154.0906266,60,0,0.144180133,-0.330460798,0.330460798,0.144180133,1.545454545,2.363636364,3,19.14219945,10.19162927,1.991407401,-1.97974481,2.035395689,-2.023237183,5.063083335,0.593115115,2.033456737,2.620583402,225.0869723,8.104448007,6.255899489,6.255899489,5.342535255,3.637931406,3.637931406,2.324147533,2.324147533,1.452380226,1.452380226,0.871850988,0.871850988,-0.96,363.988756,8.139601594,4.031136963,2.272895837,65.25130354,5.733667477,5.817220841,0,0,0,0,4.983978521,4.390415048,0,0,0,31.51913379,6.196843572,5.693927995,4.390415048,0,0,4.983978521,5.733667477,12.84164325,6.544756406,29.84072654,0,0,5.733667477,4.390415048,0,0,11.52873493,6.420821623,5.817220841,12.11474962,18.32957771,0,0,0,38.91,0,4.390415048,0,5.817220841,18.65950602,6.420821623,6.066367068,12.26321064,0,4.983978521,5.733667477,12.80964191,0,3.885231481,0,5.788194444,-0.235231481,3.000128496,3.005989229,0.579379252,0,0.375,11,2,2,0,0,0,0,1,1,2,1,3,3,0,0,0,1,1.112,41.5704,-2.289733743
169,226.8647139,-0.23442339,-0.032501057,0.201922333,1.589051765,13.23199074,13.23199074,0.140416667,-0.378248457,0.804907219,10.33333333,252.514,244.45,250.9512673,66,0,0.145642999,-0.330140086,0.330140086,0.145642999,1.5,2.166666667,2.75,79.91873101,10.13481316,2.086518046,-2.045877859,2.252835296,-2.050036078,9.103218995,0.608277421,2.05844613,3.136203051,290.6315038,9.137828202,6.280157789,8.622083274,5.66390246,3.489431993,4.660394736,2.360419356,3.621956382,1.533249769,2.568107167,0.942568233,1.624095204,-0.12,485.7932868,9.964175084,4.211548325,1.971288172,83.83752728,5.733667477,5.817220841,0,0,0,0,0,4.390415048,0,0,27.53088379,25.09831217,10.03617101,5.022633314,4.390415048,27.53088379,0,0,5.733667477,6.420821623,6.544756406,33.0087593,0,0,5.733667477,4.390415048,0,27.53088379,6.544756406,6.420821623,5.817220841,5.563451492,16.60545365,5.022633314,0,0,26.02,0,4.390415048,0,10.83985415,18.52902952,4.472719516,6.066367068,6.066367068,0,15.9299439,17.33460737,13.94944444,8.81293887,0,0.140416667,5.864104308,-0.378248457,3.233527809,0.493032407,0.412561728,0,0.25,12,2,1,0,0,0,1,0,1,1,1,4,2,0,0,0,1,2.7428,51.8684,-2.172400569
170,211.3356973,-0.206644229,-0.032249922,0.174394307,1.535633371,5.615908919,5.615908919,0.612453704,0.612453704,0.674946632,10.41666667,157.216,146.128,157.0891494,60,0,0.018380699,-0.326477881,0.326477881,0.018380699,0.916666667,1.666666667,2.5,14.51908102,10.05196697,1.952065846,-2.016568433,2.167864288,-1.958338871,5.85024156,1.086558215,2.168542907,2.79096703,387.631175,8.388905057,6.825908935,6.825908935,5.9150149,4.083168886,4.083168886,2.842396425,2.842396425,2.099849151,2.099849151,1.470488383,1.470488383,-1.34,902.1138495,7.316684977,2.954128585,1.083074988,71.81790046,5.733667477,0,0,0,0,0,0,0,0,0,42.46456948,16.33589992,6.544756406,0,0,10.77244843,0,0,5.733667477,6.544756406,0,48.02802097,0,0,5.733667477,0,0,0,0,6.544756406,0,5.563451492,42.46456948,0,10.77244843,0,26.02,0,0,0,0,6.544756406,0,16.33589992,0,18.19910121,24.26546827,5.733667477,0,0,0,2.530509259,6.831742252,0,14.52529478,0,0.612453704,0,0.090909091,12,2,1,0,0,0,2,0,2,1,1,1,1,0,0,0,2,2.2985,51.8394,-2.136415654
171,225.7671098,-0.233262774,-0.022884968,0.210377806,3.093681696,5.861874055,5.861874055,0.664644117,0.664644117,0.836313191,10.09090909,234.524,225.452,232.9606891,60,0,0.055031372,-0.3301426,0.3301426,0.055031372,1.454545455,2.181818182,2.727272727,79.918731,10.15070224,1.966032742,-1.996017277,2.225224474,-2.017434501,9.10338056,0.968362503,1.975946929,2.864712197,249.8474159,8.267584714,5.979543585,8.32146907,5.236382105,3.377800026,4.548762768,2.287136254,3.54867328,1.417024849,2.649510709,0.861807144,1.311572796,-0.05,310.2236679,9.041324201,4.095630195,2.471928833,79.67199188,5.733667477,0,0,0,0,0,0,0,0,0,17.66730696,46.59170756,4.472719516,5.022633314,0,27.53088379,0,0,5.733667477,6.420821623,6.544756406,33.25790553,0,0,5.733667477,0,0,27.53088379,6.544756406,6.420821623,0,5.563451492,22.67182072,5.022633314,0,0,26.02,0,0,0,0,6.544756406,15.91617445,5.563451492,0,18.19910121,15.9299439,17.33460737,0.930498236,9.179126157,0,0.74625,6.575067909,0,5.883580247,0.881944444,0.664644117,0,0.25,11,2,1,0,0,0,1,0,1,1,1,3,2,0,0,0,1,2.6037,51.9104,-2.210396084
172,214.5698286,-0.215981198,-0.042205806,0.173775392,2.279544808,12.91213719,12.91213719,0.214444444,-0.214444444,0.707355973,10.61538462,175.206,165.126,175.0797275,66,0,0.123358514,-0.326477868,0.326477868,0.123358514,1.153846154,2,2.769230769,19.14214053,10.04783558,1.991004526,-2.027032516,2.187667454,-1.964211601,5.851986988,0.62937185,2.165908407,2.790798792,437.0383666,9.259148545,7.126523139,7.126523139,6.30886175,4.182834725,4.182834725,2.98671837,2.98671837,2.154399114,2.154399114,1.487641132,1.487641132,-1.41,1269.222327,8.200189637,3.147759154,1.404191714,75.98343587,5.733667477,5.817220841,0,0,0,0,0,4.390415048,0,0,24.26546827,28.46863406,6.544756406,0,4.390415048,10.77244843,0,0,5.733667477,6.544756406,0,47.77887474,0,0,5.733667477,4.390415048,0,0,0,6.544756406,5.817220841,5.563451492,36.39820241,0,10.77244843,0,26.02,0,4.390415048,0,5.817220841,6.544756406,16.33589992,12.13273414,6.066367068,18.19910121,0,5.733667477,12.91213719,0,0,1.939212963,6.526868859,-0.214444444,10.55766062,0,0.445231481,0,0.090909091,13,2,1,0,0,0,2,0,2,1,1,2,1,0,0,0,2,2.4376,51.7974,-2.054002951
173,216.322261,-0.208051535,-0.033420433,0.174631102,2.295964869,13.26172525,13.26172525,0.187222222,-0.187222222,0.707355973,10.61538462,175.206,165.126,175.0797275,66,0,0.130535547,-0.326497137,0.326497137,0.130535547,1.153846154,2,2.769230769,19.14217228,10.0701998,1.991807519,-2.010165908,2.182374537,-1.952657783,5.831509338,0.639508545,2.180248833,2.744335722,437.0383666,9.259148545,7.126523139,7.126523139,6.30886175,4.182834725,4.182834725,2.999447993,2.999447993,2.129045383,2.129045383,1.408613088,1.408613088,-1.41,1292.887558,8.200189637,3.147759154,1.404191714,75.98343587,5.733667477,5.817220841,0,0,0,0,0,4.390415048,0,0,24.26546827,23.08240984,11.93098062,0,4.390415048,10.77244843,0,0,5.733667477,6.544756406,0,47.77887474,0,0,5.733667477,4.390415048,0,0,0,6.544756406,5.817220841,5.563451492,36.39820241,0,10.77244843,0,26.02,0,4.390415048,0,5.817220841,11.93098062,10.94967571,6.066367068,12.13273414,18.19910121,0,5.733667477,13.26172525,0,0,1.558009259,6.424583333,-0.187222222,10.66088624,0,0.448684807,0,0.090909091,13,2,1,0,0,0,2,0,2,1,1,2,1,0,0,0,2,2.4376,51.7974,-2.12438981
174,214.7223107,-0.21165839,-0.039153956,0.172504434,2.305138886,12.84102797,12.84102797,0.206785714,-0.206785714,0.707355973,10.61538462,175.206,165.126,175.0797275,66,0,0.12334788,-0.326477881,0.326477881,0.12334788,1.153846154,2,2.769230769,19.14214044,10.04820041,1.987531314,-2.026118684,2.186515171,-1.962634314,5.851912037,0.629475989,2.160424525,2.770722495,437.0383666,9.259148545,7.126523139,7.126523139,6.30886175,4.182834725,4.182834725,2.98671837,2.98671837,2.152671952,2.152671952,1.499621868,1.499621868,-1.41,1261.687923,8.200189637,3.147759154,1.404191714,75.98343587,5.733667477,5.817220841,0,0,0,0,0,4.390415048,0,0,24.26546827,28.46863406,6.544756406,0,4.390415048,10.77244843,0,0,5.733667477,6.544756406,0,47.77887474,0,0,5.733667477,4.390415048,0,0,0,6.544756406,5.817220841,5.563451492,36.39820241,0,10.77244843,0,26.02,0,4.390415048,0,5.817220841,6.544756406,16.33589992,12.13273414,6.066367068,18.19910121,0,5.733667477,12.84102797,0,0,1.939212963,6.613452381,-0.206785714,10.49069917,0,0.489059902,0,0.090909091,13,2,1,0,0,0,2,0,2,1,1,2,1,0,0,0,2,2.4376,51.7974,-2.107004606
175,226.8415971,-0.235696328,-0.036463184,0.199233144,1.47351306,12.83725954,12.83725954,0.346507937,-0.346507937,0.804907219,10.33333333,252.514,244.45,250.9512673,66,0,0.138377113,-0.330141688,0.330141688,0.138377113,1.5,2.166666667,2.75,79.91873101,10.14205408,2.04736535,-2.030211738,2.239512033,-2.02984857,9.10302748,0.619969531,2.005819028,3.051704847,290.6315038,9.137828202,6.280157789,8.622083274,5.647065708,3.483448929,4.654411672,2.396401569,3.657938595,1.502997513,2.462546375,0.910841674,1.546470018,-0.12,457.3267384,9.964175084,4.211548325,2.185641339,83.83752728,5.733667477,5.817220841,0,0,0,0,0,4.390415048,0,0,11.60093989,46.59170756,5.022633314,4.472719516,4.390415048,27.53088379,0,0,5.733667477,6.420821623,6.544756406,33.0087593,0,0,5.733667477,4.390415048,0,27.53088379,6.544756406,6.420821623,5.817220841,5.563451492,16.60545365,5.022633314,0,0,26.02,0,4.390415048,0,5.817220841,22.46093086,5.563451492,6.066367068,6.066367068,0,15.9299439,17.33460737,13.26350954,8.839605537,0,0.43162037,6.21785919,-0.346507937,2.945594136,0.664398148,0.511698791,0,0.25,12,2,1,0,0,0,1,0,1,1,1,4,2,0,0,0,1,2.7428,51.8684,-2.342696256
176,228.1801496,-0.233585852,-0.033553197,0.200032655,1.438541118,13.12828704,13.12828704,0.305717593,-0.305717593,0.860439686,10.33333333,252.514,244.45,250.9512673,66,0,0.128554128,-0.330140094,0.330140094,0.128554128,1.5,2.166666667,2.666666667,79.91873101,10.13554003,2.064993283,-2.039698359,2.242963116,-2.047343033,9.103229284,0.607916395,1.962376199,3.096026091,267.3815038,9.137828202,6.280157789,8.622083274,5.647065708,3.483448929,4.654411672,2.386663478,3.677436158,1.500143143,2.42589671,0.955263248,1.926227097,-0.12,435.6475162,9.964175084,4.211548325,2.185641339,83.83752728,5.733667477,5.817220841,0,0,0,0,0,4.390415048,0,0,27.53088379,25.09831217,15.05880432,0,4.390415048,27.53088379,0,0,5.733667477,6.420821623,6.544756406,33.0087593,0,0,5.733667477,4.390415048,0,27.53088379,6.544756406,6.420821623,5.817220841,5.563451492,16.60545365,5.022633314,0,0,26.02,0,4.390415048,0,5.817220841,28.02438235,0,6.066367068,6.066367068,0,15.9299439,17.33460737,13.80694444,8.840047241,0,0.389024471,5.900975529,-0.305717593,2.95132716,0.517445988,0.427730537,0,0.25,12,2,1,0,0,0,1,0,1,1,1,4,2,0,0,0,1,2.7428,51.8684,-2.186854989
177,170.8723807,-0.23798141,-0.019855054,0.218126356,1.800894441,5.332760771,5.332760771,0.700092593,0.700092593,0.62290929,9.444444444,122.171,112.091,122.0843983,48,0,0.029983321,-0.330141633,0.330141633,0.029983321,1.555555556,2.444444444,3,14.61326724,10.20355895,1.852049667,-1.926810938,1.932574458,-2.017929488,5.077726023,0.958545217,1.910086009,2.61489994,159.8269363,6.527097737,5.248178504,5.248178504,4.431851653,3.022216396,3.022216396,1.89994869,1.89994869,1.155804806,1.155804806,0.71267428,0.71267428,-0.89,145.1665367,6.233304562,3.198271052,1.816389948,54.72082603,5.733667477,0,0,0,0,0,4.983978521,0,0,0,6.066367068,24.59539659,12.39368714,0,0,0,0,4.983978521,5.733667477,6.420821623,6.544756406,30.08987277,0,0,5.733667477,0,0,0,11.52873493,6.420821623,0,5.563451492,24.52642128,0,0,0,38.91,0,0,0,0,6.544756406,6.420821623,5.563451492,6.196843572,18.32957771,4.983978521,5.733667477,0,0,3.947731481,0,6.541094104,0,3.949259259,4.528489229,0.700092593,0,0.285714286,9,2,2,0,0,0,0,1,1,2,1,2,2,0,0,0,1,0.5828,36.9954,-2.237538564
178,174.6436815,-0.236799975,-0.031074435,0.20572554,0.683866265,11.86728269,11.86728269,0.455740741,-0.509075964,0.665406788,9.8,140.161,131.089,140.0749765,54,0,0.131406406,-0.326449144,0.326449144,0.131406406,1.5,2.3,2.7,19.14121534,10.24524307,1.911858575,-1.948901101,1.992312222,-1.968262249,5.123887027,0.475614614,2.048167391,2.797251263,172.2660097,7.397341225,5.548792708,5.548792708,4.863703305,3.063780738,3.063780738,1.99553942,1.99553942,1.25860671,1.25860671,0.654913269,0.654913269,-0.96,237.5874173,7.150619469,3.269363579,1.510397832,58.88636143,5.733667477,6.674590972,0,0,0,0,4.983978521,4.390415048,0,0,6.066367068,11.62981856,12.74159998,5.693927995,4.390415048,0,0,4.983978521,5.733667477,13.21934738,0,29.5869572,0,0,5.733667477,4.390415048,0,0,4.983978521,13.21934738,0,11.25737949,18.32957771,0,0,0,38.91,6.674590972,4.390415048,0,0,12.2386844,5.563451492,0,18.32957771,0,4.983978521,5.733667477,11.86728269,0,3.813009259,0,6.691298186,0,3.420740741,1.592175926,-0.051173469,0,0.285714286,10,2,2,0,0,0,0,1,1,2,1,3,2,0,0,0,1,1.0098,36.9404,-2.009617846
179,216.5569855,-0.19161128,-0.023113062,0.168498218,4.917407027,12.35376228,12.35376228,0.234606481,-4.231273148,0.625353275,29.61538462,191.196,179.1,191.092184,74,0,0.412473376,-0.401801596,0.412473376,0.401801596,1.153846154,1.692307692,2.153846154,19.41320292,9.822600624,2.394449604,-2.273276867,2.381277182,-2.277521068,5.289756481,-0.100136367,1.975351353,3.005159919,262.5236045,10.22361464,7.520644765,7.520644765,5.837222523,4.081689588,4.081689588,3.363784473,3.363784473,2.549014672,2.549014672,1.400223791,1.400223791,-0.93,531.369514,10.15285004,3.086776433,1.86963801,75.11024763,5.733667477,0,0,0,0,6.176298517,0,0,13.17124514,0,19.92349451,11.99392615,17.18804989,0,13.17124514,0,0,0,17.56947957,20.02377292,0,23.42218406,0,0,5.733667477,13.17124514,0,0,6.176298517,0,11.83581209,13.8474744,23.42218406,0,0,0,26.02,17.66730909,13.17124514,0,5.917906046,5.697039313,6.076020107,6.076020107,13.8474744,0,0,5.733667477,37.06128685,0,0,0,5.546213152,-0.785532407,0,-1.821064815,3.249097222,0,0.555555556,13,2,1,1,0,1,0,0,0,1,1,4,0,0,0,0,1,2.6035,44.7364,-1.727959896
180,197.5840081,-0.223004561,-0.021612967,0.201391594,4.115862156,12.27959562,12.27959562,0.138888889,-4.351643519,0.681243969,11.76923077,190.168,181.096,190.0717829,72,0,0.417656769,-0.383473548,0.417656769,0.383473548,1.230769231,1.769230769,2.230769231,19.41317469,10.0639398,2.330080483,-2.117977859,2.326849403,-2.10396751,5.463620795,-0.13783755,1.975351353,3.348935709,330.8964035,10.22361464,7.235807553,7.235807553,5.837222523,3.626102666,3.626102666,2.804873504,2.804873504,1.988852384,1.988852384,1.007647972,1.007647972,-1.26,531.369514,9.825178876,2.901235761,1.735833506,73.58237435,5.733667477,5.817862778,0,0,0,6.176298517,0,4.983978521,13.17124514,0,0,24.97437738,6.196843572,5.563451492,13.17124514,5.817862778,0,4.983978521,0,20.02377292,5.733667477,22.88719805,0,0,5.733667477,18.98910792,0,0,4.983978521,6.176298517,13.8474744,16.69035448,6.196843572,0,0,0,38.91,11.73975001,13.17124514,0,11.38131427,5.563451492,6.196843572,13.8474744,0,0,4.983978521,5.733667477,36.83878685,0,3.463726852,0,5.154384448,0.143981481,0,-3.590069444,2.905856481,0,0.375,13,2,2,0,0,0,0,1,1,2,1,5,0,0,0,0,1,2.29944,43.1254,-1.570365223
181,324.1863552,-0.23315144,-0.018653109,0.214498331,2.991685936,12.91798329,12.91798329,0.323702286,-4.258715081,0.798331983,11.88888889,259.315,239.155,259.1547843,102,0,0.416428871,-0.33047331,0.416428871,0.33047331,1.166666667,1.833333333,2.333333333,19.41318075,9.940979098,2.342411557,-2.164132712,2.352290766,-2.1189092,5.403324843,-0.138177277,2.262628523,3.03493387,396.7609569,13.75914855,10.90147813,10.90147813,8.396395376,6.294109101,6.294109101,4.543935577,4.543935577,3.060930019,3.060930019,2.243405337,2.243405337,-1.03,6812.774482,15.02892752,6.228915635,3.734476061,106.1874369,5.733667477,0,0,0,0,6.176298517,0,0,13.17124514,0,19.05647134,55.84213457,0,5.563451492,13.17124514,0,0,0,5.733667477,45.70705941,6.544756406,34.3865401,0,0,5.733667477,13.17124514,0,0,6.544756406,19.01794176,6.9237372,42.01918641,12.13273414,0,0,0,26.02,11.73975001,13.17124514,0,0,24.09248101,24.82591636,6.9237372,19.05647134,0,0,5.733667477,38.75394987,0,0,0,6.640915496,0,3.338135865,-1.235325806,3.918991245,0,0.571428571,18,2,1,0,0,0,1,0,1,1,1,4,5,0,0,0,1,3.85762,67.5514,-2.378798056
182,205.4317222,-0.242706854,-0.086450557,0.156256297,5.20812502,10.25096018,10.25096018,0.121084656,-0.410490363,0.539501334,9.75,166.18,156.1,166.0742276,64,0,0.268941824,-0.330142607,0.330142607,0.268941824,1.333333333,1.916666667,2.333333333,16.62820591,10.13689402,2.019448049,-1.958714938,2.110341962,-2.018896352,5.323647039,-0.384446907,2.057933877,2.780862289,268.8912788,8.974691495,6.564675085,6.564675085,5.736382105,3.671924056,3.671924056,2.4622321,2.4622321,1.580171518,1.580171518,0.950997388,0.950997388,-1.42,535.0628081,8.674517958,3.82419954,2.030910535,70.15415377,5.733667477,0,0,0,5.687386275,0,10.11431827,0,0,0,12.13273414,18.52902952,12.13273414,4.923311049,4.923311049,5.687386275,0,0,5.733667477,6.420821623,6.544756406,39.94323803,0,0,5.733667477,5.687386275,0,0,11.46806745,6.420821623,10.11431827,5.563451492,24.26546827,0,0,0,69.16,4.923311049,10.11431827,0,5.687386275,6.544756406,11.98427311,12.13273414,12.13273414,0,0,5.733667477,0,0,9.840469813,10.25096018,6.47625,0,6.436481481,0.761899093,0.56727277,0,0.25,12,2,4,0,0,0,1,0,1,3,1,4,3,0,0,0,1,1.096,45.8548,-2.026975354
183,158.9233585,-0.209777679,0.004726798,0.214504477,1.110872537,8.811371882,8.811371882,0.284444444,0.284444444,0.581170236,9.444444444,123.155,114.083,123.0684139,48,0,0.115096489,-0.507966632,0.507966632,0.115096489,1.222222222,1.777777778,2.222222222,16.25463241,10.20062508,1.862334709,-1.933398709,2.075559924,-1.938069135,5.249240241,0.474848486,1.900372628,2.881555878,180.6125685,6.690234444,5.041071723,5.041071723,4.325698503,2.806775684,2.806775684,1.870571325,1.870571325,1.172042565,1.172042565,0.632030694,0.632030694,-1.02,129.2253387,6.105313283,2.506090257,1.435851175,53.93046968,10.84019487,5.749511833,0,0,0,0,0,0,0,0,12.13273414,17.69618563,6.544756406,0,5.106527395,0,0,0,5.733667477,6.544756406,0,29.82891977,0,5.749511833,5.733667477,0,5.749511833,0,5.106527395,6.544756406,0,5.563451492,24.26546827,0,0,0,46.25,0,0,0,5.749511833,6.544756406,5.563451492,0,24.26546827,0,0,10.84019487,0,0,0,8.811371882,6.353257748,0.284444444,6.856203704,0,0.528055556,0,0.142857143,9,3,2,0,0,0,1,0,1,2,2,2,1,0,0,0,1,0.8509,35.9982,-2.024349534
184,165.2289142,-0.216696618,-0.00876061,0.207936008,4.519458482,11.87876228,11.87876228,0.331481481,-4.270138889,0.580171424,11.54545455,161.126,155.078,161.0452339,60,0,0.41591206,-0.398728493,0.41591206,0.398728493,1,1.454545455,1.818181818,19.41316736,10.18192514,2.29181908,-2.046638703,2.286623792,-2.037169683,5.394136863,-0.137115331,1.860763872,2.993754788,236.8577533,8.483127663,5.520644765,5.520644765,4.999018566,2.926989049,2.926989049,2.119767537,2.119767537,1.238010438,1.238010438,0.672101816,0.672101816,-1.19,230.7347201,7.911936799,2.450010012,1.862773346,61.63284214,5.733667477,0,0,0,0,6.176298517,0,0,13.17124514,0,0,24.26546827,5.687386275,5.563451492,13.17124514,5.687386275,0,0,0,6.176298517,5.733667477,29.82891977,0,0,5.733667477,18.85863142,0,0,0,6.176298517,0,5.563451492,24.26546827,0,0,0,26.02,11.73975001,13.17124514,0,0,5.687386275,12.13273414,12.13273414,0,0,0,5.733667477,35.63628685,0,0,0,4.85973167,0,4.357453704,-4.270138889,0,0,0.142857143,11,2,1,0,0,0,1,0,1,1,1,4,0,0,0,0,1,2.2876,35.8564,-1.855524488
185,271.6330927,-0.232907234,-0.066224134,0.166683101,3.963199195,13.4584401,13.4584401,0.256134128,-0.406415344,0.802807718,10,226.682,214.586,226.0673043,80,0,0.128699543,-0.33047331,0.33047331,0.128699543,1.4,2.133333333,2.733333333,35.4956911,10.01838209,2.091752274,-2.052484329,2.206802263,-2.011084611,6.302507676,0.599819626,2.203625086,2.90284787,384.9096908,11.25914855,8.263620474,9.01954942,7.18507051,4.76807349,5.146037963,3.271311162,3.707746942,2.161599627,2.379817518,1.403448569,1.608351291,-1.11,2179.38521,11.96199424,5.693717895,3.19019444,93.4573857,5.733667477,5.817220841,0,0,0,0,0,4.390415048,5.261891555,0,11.60093989,37.93995541,10.58608481,11.6326728,4.390415048,11.60093989,5.261891555,0,5.733667477,19.26246487,6.544756406,34.09949128,0,6.069221313,5.733667477,4.390415048,0,11.60093989,6.544756406,6.420821623,17.14833371,23.96854623,12.13273414,5.022633314,0,0,49.81,5.817220841,4.390415048,0,5.022633314,24.09248101,12.84164325,12.13273414,0,6.069221313,0,22.59649892,13.4584401,5.651075619,0,9.079980894,6.1023477,-0.406415344,4.673243024,2.138653707,0.58045208,0,0.363636364,15,2,2,0,0,0,1,0,1,2,1,4,4,0,0,0,1,2.63218,58.1174,-2.076568524
